age_class,EMS,date,var,value
"[65, Inf)",1,2020-05-02,death_cumul,116
"[-Inf,5)",0,2020-05-03,death_cumul,0
"[5,10)",0,2020-05-03,death_cumul,0
"[10,20)",0,2020-05-03,death_cumul,0
"[20,50)",0,2020-05-03,death_cumul,2
"[50,65)",0,2020-05-03,death_cumul,11
"[50,65)",1,2020-05-03,death_cumul,1
"[65, Inf)",0,2020-05-03,death_cumul,130
"[65, Inf)",1,2020-05-03,death_cumul,116
"[-Inf,5)",0,2020-05-04,death_cumul,0
"[5,10)",0,2020-05-04,death_cumul,0
"[10,20)",0,2020-05-04,death_cumul,0
"[20,50)",0,2020-05-04,death_cumul,2
"[50,65)",0,2020-05-04,death_cumul,11
"[50,65)",1,2020-05-04,death_cumul,1
"[65, Inf)",0,2020-05-04,death_cumul,130
"[65, Inf)",1,2020-05-04,death_cumul,118
"[-Inf,5)",0,2020-05-05,death_cumul,0
"[5,10)",0,2020-05-05,death_cumul,0
"[10,20)",0,2020-05-05,death_cumul,0
"[20,50)",0,2020-05-05,death_cumul,2
"[50,65)",0,2020-05-05,death_cumul,11
"[50,65)",1,2020-05-05,death_cumul,1
"[65, Inf)",0,2020-05-05,death_cumul,130
"[65, Inf)",1,2020-05-05,death_cumul,119
"[-Inf,5)",0,2020-05-06,death_cumul,0
"[5,10)",0,2020-05-06,death_cumul,0
"[10,20)",0,2020-05-06,death_cumul,0
"[20,50)",0,2020-05-06,death_cumul,2
"[50,65)",0,2020-05-06,death_cumul,12
"[50,65)",1,2020-05-06,death_cumul,1
"[65, Inf)",0,2020-05-06,death_cumul,130
"[65, Inf)",1,2020-05-06,death_cumul,119
"[-Inf,5)",0,2020-05-07,death_cumul,0
"[5,10)",0,2020-05-07,death_cumul,0
"[10,20)",0,2020-05-07,death_cumul,0
"[20,50)",0,2020-05-07,death_cumul,2
"[50,65)",0,2020-05-07,death_cumul,13
"[50,65)",1,2020-05-07,death_cumul,1
"[65, Inf)",0,2020-05-07,death_cumul,133
"[65, Inf)",1,2020-05-07,death_cumul,120
"[-Inf,5)",0,2020-05-08,death_cumul,0
"[5,10)",0,2020-05-08,death_cumul,0
"[10,20)",0,2020-05-08,death_cumul,0
"[20,50)",0,2020-05-08,death_cumul,2
"[50,65)",0,2020-05-08,death_cumul,13
"[50,65)",1,2020-05-08,death_cumul,1
"[65, Inf)",0,2020-05-08,death_cumul,133
"[65, Inf)",1,2020-05-08,death_cumul,120
"[-Inf,5)",0,2020-05-09,death_cumul,0
"[5,10)",0,2020-05-09,death_cumul,0
"[10,20)",0,2020-05-09,death_cumul,0
"[20,50)",0,2020-05-09,death_cumul,2
"[50,65)",0,2020-05-09,death_cumul,13
"[50,65)",1,2020-05-09,death_cumul,1
"[65, Inf)",0,2020-05-09,death_cumul,133
"[65, Inf)",1,2020-05-09,death_cumul,122
"[-Inf,5)",0,2020-05-10,death_cumul,0
"[5,10)",0,2020-05-10,death_cumul,0
"[10,20)",0,2020-05-10,death_cumul,0
"[20,50)",0,2020-05-10,death_cumul,2
"[50,65)",0,2020-05-10,death_cumul,14
"[50,65)",1,2020-05-10,death_cumul,1
"[65, Inf)",0,2020-05-10,death_cumul,133
"[65, Inf)",1,2020-05-10,death_cumul,123
"[-Inf,5)",0,2020-05-11,death_cumul,0
"[5,10)",0,2020-05-11,death_cumul,0
"[10,20)",0,2020-05-11,death_cumul,0
"[20,50)",0,2020-05-11,death_cumul,2
"[50,65)",0,2020-05-11,death_cumul,14
"[50,65)",1,2020-05-11,death_cumul,1
"[65, Inf)",0,2020-05-11,death_cumul,133
"[65, Inf)",1,2020-05-11,death_cumul,123
"[-Inf,5)",0,2020-05-12,death_cumul,0
"[5,10)",0,2020-05-12,death_cumul,0
"[10,20)",0,2020-05-12,death_cumul,0
"[20,50)",0,2020-05-12,death_cumul,2
"[50,65)",0,2020-05-12,death_cumul,14
"[50,65)",1,2020-05-12,death_cumul,1
"[65, Inf)",0,2020-05-12,death_cumul,133
"[65, Inf)",1,2020-05-12,death_cumul,124
"[-Inf,5)",0,2020-05-13,death_cumul,0
"[5,10)",0,2020-05-13,death_cumul,0
"[10,20)",0,2020-05-13,death_cumul,0
"[20,50)",0,2020-05-13,death_cumul,2
"[50,65)",0,2020-05-13,death_cumul,14
"[50,65)",1,2020-05-13,death_cumul,1
"[65, Inf)",0,2020-05-13,death_cumul,133
"[65, Inf)",1,2020-05-13,death_cumul,125
"[-Inf,5)",0,2020-05-14,death_cumul,0
"[5,10)",0,2020-05-14,death_cumul,0
"[10,20)",0,2020-05-14,death_cumul,0
"[20,50)",0,2020-05-14,death_cumul,2
"[50,65)",0,2020-05-14,death_cumul,14
"[50,65)",1,2020-05-14,death_cumul,1
"[65, Inf)",0,2020-05-14,death_cumul,133
"[65, Inf)",1,2020-05-14,death_cumul,125
"[-Inf,5)",0,2020-05-15,death_cumul,0
"[5,10)",0,2020-05-15,death_cumul,0
"[10,20)",0,2020-05-15,death_cumul,0
"[20,50)",0,2020-05-15,death_cumul,2
"[50,65)",0,2020-05-15,death_cumul,14
"[50,65)",1,2020-05-15,death_cumul,1
"[65, Inf)",0,2020-05-15,death_cumul,133
"[65, Inf)",1,2020-05-15,death_cumul,125
"[-Inf,5)",0,2020-05-16,death_cumul,0
"[5,10)",0,2020-05-16,death_cumul,0
"[10,20)",0,2020-05-16,death_cumul,0
"[20,50)",0,2020-05-16,death_cumul,2
"[50,65)",0,2020-05-16,death_cumul,14
"[50,65)",1,2020-05-16,death_cumul,1
"[65, Inf)",0,2020-05-16,death_cumul,133
"[65, Inf)",1,2020-05-16,death_cumul,125
"[-Inf,5)",0,2020-05-17,death_cumul,0
"[5,10)",0,2020-05-17,death_cumul,0
"[10,20)",0,2020-05-17,death_cumul,0
"[20,50)",0,2020-05-17,death_cumul,2
"[50,65)",0,2020-05-17,death_cumul,14
"[50,65)",1,2020-05-17,death_cumul,1
"[65, Inf)",0,2020-05-17,death_cumul,133
"[65, Inf)",1,2020-05-17,death_cumul,127
"[-Inf,5)",0,2020-05-18,death_cumul,0
"[5,10)",0,2020-05-18,death_cumul,0
"[10,20)",0,2020-05-18,death_cumul,0
"[20,50)",0,2020-05-18,death_cumul,2
"[50,65)",0,2020-05-18,death_cumul,14
"[50,65)",1,2020-05-18,death_cumul,1
"[65, Inf)",0,2020-05-18,death_cumul,133
"[65, Inf)",1,2020-05-18,death_cumul,128
"[-Inf,5)",0,2020-05-19,death_cumul,0
"[5,10)",0,2020-05-19,death_cumul,0
"[10,20)",0,2020-05-19,death_cumul,0
"[20,50)",0,2020-05-19,death_cumul,2
"[50,65)",0,2020-05-19,death_cumul,14
"[50,65)",1,2020-05-19,death_cumul,1
"[65, Inf)",0,2020-05-19,death_cumul,133
"[65, Inf)",1,2020-05-19,death_cumul,128
"[-Inf,5)",0,2020-05-20,death_cumul,0
"[5,10)",0,2020-05-20,death_cumul,0
"[10,20)",0,2020-05-20,death_cumul,0
"[20,50)",0,2020-05-20,death_cumul,2
"[50,65)",0,2020-05-20,death_cumul,14
"[50,65)",1,2020-05-20,death_cumul,1
"[65, Inf)",0,2020-05-20,death_cumul,133
"[65, Inf)",1,2020-05-20,death_cumul,128
"[-Inf,5)",0,2020-05-21,death_cumul,0
"[5,10)",0,2020-05-21,death_cumul,0
"[10,20)",0,2020-05-21,death_cumul,0
"[20,50)",0,2020-05-21,death_cumul,2
"[50,65)",0,2020-05-21,death_cumul,14
"[50,65)",1,2020-05-21,death_cumul,1
"[65, Inf)",0,2020-05-21,death_cumul,134
"[65, Inf)",1,2020-05-21,death_cumul,128
"[-Inf,5)",0,2020-05-22,death_cumul,0
"[5,10)",0,2020-05-22,death_cumul,0
"[10,20)",0,2020-05-22,death_cumul,0
"[20,50)",0,2020-05-22,death_cumul,2
"[50,65)",0,2020-05-22,death_cumul,14
"[50,65)",1,2020-05-22,death_cumul,1
"[65, Inf)",0,2020-05-22,death_cumul,134
"[65, Inf)",1,2020-05-22,death_cumul,128
"[-Inf,5)",0,2020-05-23,death_cumul,0
"[5,10)",0,2020-05-23,death_cumul,0
"[10,20)",0,2020-05-23,death_cumul,0
"[20,50)",0,2020-05-23,death_cumul,2
"[50,65)",0,2020-05-23,death_cumul,14
"[50,65)",1,2020-05-23,death_cumul,1
"[65, Inf)",0,2020-05-23,death_cumul,134
"[65, Inf)",1,2020-05-23,death_cumul,128
"[-Inf,5)",0,2020-05-24,death_cumul,0
"[5,10)",0,2020-05-24,death_cumul,0
"[10,20)",0,2020-05-24,death_cumul,0
"[20,50)",0,2020-05-24,death_cumul,2
"[50,65)",0,2020-05-24,death_cumul,14
"[50,65)",1,2020-05-24,death_cumul,1
"[65, Inf)",0,2020-05-24,death_cumul,134
"[65, Inf)",1,2020-05-24,death_cumul,128
"[-Inf,5)",0,2020-05-25,death_cumul,0
"[5,10)",0,2020-05-25,death_cumul,0
"[10,20)",0,2020-05-25,death_cumul,0
"[20,50)",0,2020-05-25,death_cumul,2
"[50,65)",0,2020-05-25,death_cumul,15
"[50,65)",1,2020-05-25,death_cumul,1
"[65, Inf)",0,2020-05-25,death_cumul,134
"[65, Inf)",1,2020-05-25,death_cumul,128
"[-Inf,5)",0,2020-05-26,death_cumul,0
"[5,10)",0,2020-05-26,death_cumul,0
"[10,20)",0,2020-05-26,death_cumul,0
"[20,50)",0,2020-05-26,death_cumul,2
"[50,65)",0,2020-05-26,death_cumul,15
"[50,65)",1,2020-05-26,death_cumul,1
"[65, Inf)",0,2020-05-26,death_cumul,134
"[65, Inf)",1,2020-05-26,death_cumul,128
"[-Inf,5)",0,2020-05-27,death_cumul,0
"[5,10)",0,2020-05-27,death_cumul,0
"[10,20)",0,2020-05-27,death_cumul,0
"[20,50)",0,2020-05-27,death_cumul,2
"[50,65)",0,2020-05-27,death_cumul,15
"[50,65)",1,2020-05-27,death_cumul,1
"[65, Inf)",0,2020-05-27,death_cumul,134
"[65, Inf)",1,2020-05-27,death_cumul,128
"[-Inf,5)",0,2020-05-28,death_cumul,0
"[5,10)",0,2020-05-28,death_cumul,0
"[10,20)",0,2020-05-28,death_cumul,0
"[20,50)",0,2020-05-28,death_cumul,2
"[50,65)",0,2020-05-28,death_cumul,15
"[50,65)",1,2020-05-28,death_cumul,1
"[65, Inf)",0,2020-05-28,death_cumul,134
"[65, Inf)",1,2020-05-28,death_cumul,128
"[-Inf,5)",0,2020-05-29,death_cumul,0
"[5,10)",0,2020-05-29,death_cumul,0
"[10,20)",0,2020-05-29,death_cumul,0
"[20,50)",0,2020-05-29,death_cumul,2
"[50,65)",0,2020-05-29,death_cumul,15
"[50,65)",1,2020-05-29,death_cumul,1
"[65, Inf)",0,2020-05-29,death_cumul,134
"[65, Inf)",1,2020-05-29,death_cumul,128
"[-Inf,5)",0,2020-05-30,death_cumul,0
"[5,10)",0,2020-05-30,death_cumul,0
"[10,20)",0,2020-05-30,death_cumul,0
"[20,50)",0,2020-05-30,death_cumul,2
"[50,65)",0,2020-05-30,death_cumul,15
"[50,65)",1,2020-05-30,death_cumul,1
"[65, Inf)",0,2020-05-30,death_cumul,134
"[65, Inf)",1,2020-05-30,death_cumul,128
"[-Inf,5)",0,2020-05-31,death_cumul,0
"[5,10)",0,2020-05-31,death_cumul,0
"[10,20)",0,2020-05-31,death_cumul,0
"[20,50)",0,2020-05-31,death_cumul,2
"[50,65)",0,2020-05-31,death_cumul,15
"[50,65)",1,2020-05-31,death_cumul,1
"[65, Inf)",0,2020-05-31,death_cumul,134
"[65, Inf)",1,2020-05-31,death_cumul,128
"[-Inf,5)",0,2020-06-01,death_cumul,0
"[5,10)",0,2020-06-01,death_cumul,0
"[10,20)",0,2020-06-01,death_cumul,0
"[20,50)",0,2020-06-01,death_cumul,2
"[50,65)",0,2020-06-01,death_cumul,15
"[50,65)",1,2020-06-01,death_cumul,1
"[65, Inf)",0,2020-06-01,death_cumul,134
"[65, Inf)",1,2020-06-01,death_cumul,128
